"#OTU ID"	"LauraG1C1S15"	"LauraG1C2S19"	"LauraG1C3S23"	"LauraG1T2S7"	"LauraG1T3S11"	"LauraG2C1S16"	"LauraG2C2S20"	"LauraG2C3S24"	"LauraG2T3S12"	"LauraP1C1S13"	"LauraP1C3S21"	"LauraP1T3S9"	"LauraP2C1S14"	"LauraP2C2S18"	"LauraP2C3S22"	"LauraP2T2S6"
"OTU_86"	3090.03399122226	0.016775218339478	5.13641222890855	129.526774408441	204.661632202024	31.6667122571706	1.45288855005624	0	56.7618013176008	13.3252934337214	2.91265021399177E-05	2.73313474476995	42.1611448493544	3.23875311143271	4.3843048458793	0
"OTU_215"	3547.81680473667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_17"	0	0.047929195255651	6.42051528613569	105.976451788724	0	118.75017096439	0.968592366704162	0.906949878782881	0	847.488662384684	0.000135923676653	0	42.1611448493544	3.02283623733719	7.89174872258274	2410.09065651253
"OTU_194"	3090.03399122226	0.002396459762783	0	23.5503226197166	0	15.8333561285853	0	0	0	2.66505868674429	0	0	0	0	0	370.783177925005
"OTU_388"	228.891406757204	0.026361057390608	1.28410305722714	211.952903577449	153.496224151518	23.7500341928779	0.363222137514061	1.58716228787004	15.4804912684366	2.66505868674429	0.000126214842606	0.404908851077029	37.4765731994261	0.863667496382055	5.84573979450573	2780.87383443754
"OTU_240"	1602.23984730043	0.011982298813913	2.56820611445428	247.278387507024	119.385952117847	0	0	0	0	2.66505868674429	3.88353361865569E-05	0	4.68457164992826	0	2.04600892807701	1483.13271170002
"OTU_78"	2632.25117770785	0	0	718.284839901355	34.1102720336706	15.8333561285853	0	2.94758710604436	0	0	0	0.607363276615544	4.68457164992826	0	0.584573979450573	0
"OTU_169"	0	0	0	211.952903577449	51.165408050506	15.8333561285853	0	0	0	0	0	1.48466578728244	9.36914329985653	0	0	3058.96121788129
"OTU_64"	1144.45703378602	0.052722114781216	0	541.657420253481	596.929760589236	7.91667806429264	1.57396259589426	2.49411216665292	0	39.9758803011643	0.000106797174513	3.84663408523178	0	0	18.4140803526931	926.957944812513
"OTU_119"	343.337110135807	0.007189379288348	0	376.805161915465	0	0	0	0	0	2.66505868674429	0	0.236196829794934	4.68457164992826	0.863667496382055	4.09201785615401	2502.78645099378
"OTU_98"	915.565627028817	0.10304776979965	30.8184733734513	600.533226802772	460.488672454554	102.916814835804	8.47518320866142	5.66843674239301	20.6406550245821	13.3252934337214	0.000320391523539	0.202454425538515	9.36914329985653	6.90933997105644	4.3843048458793	1019.65373929376
